Cust_ID,Age,duration,Min_balance,spend_per_month,job,marital,education
1646,42,96,3896,23859,management,single,university.degree
1647,33,392,53289,37894,housemaid,divorced,university.degree
1648,28,139,1392,22985,blue-collar,married,high.school
1649,36,284,57232,49742,technician,married,basic.9y
1650,33,92,81,19983,blue-collar,married,high.school
1651,23,114,326,23384,housemaid,married,high.school
1652,32,226,48528,27311,housemaid,married,high.school
1653,50,507,50637,27223,blue-collar,married,basic.4y
1654,22,119,1531,24394,blue-collar,married,basic.9y
1656,33,322,57352,24429,services,married,high.school
1657,33,202,49266,6517,services,married,basic.4y
1658,40,125,3504,15881,management,married,university.degree
1659,26,76,1817,14322,management,divorced,university.degree
1660,33,739,47904,40352,self-employed,single,university.degree
1661,25,127,96,16146,retired,divorced,basic.4y
1663,43,262,47953,8064,services,married,high.school
1664,35,308,56397,49477,admin.,married,university.degree
1665,30,138,961,15017,blue-collar,married,basic.6y
1666,27,245,53106,39867,technician,married,basic.9y
1667,47,160,50638,18395,admin.,divorced,university.degree
1668,31,63,547,16642,admin.,single,university.degree
1669,32,477,57513,43754,blue-collar,married,basic.9y
1670,38,100,596,13796,admin.,married,high.school
1671,56,191,68160,44688,management,married,university.degree
1672,48,196,69322,43283,services,single,high.school
1673,44,221,40716,33501,admin.,married,high.school
1674,38,91,2076,14146,admin.,married,high.school
1675,45,178,54527,34047,services,married,high.school
1676,34,35,1082,14866,admin.,married,professional.course
1677,38,115,644,22455,admin.,single,high.school
1678,56,75,52740,21773,management,married,university.degree
1679,38,119,2387,19002,entrepreneur,married,professional.course
1680,39,378,66224,6960,management,divorced,university.degree
1681,48,118,50379,45586,technician,married,basic.4y
1682,30,129,2968,11397,housemaid,married,professional.course
1683,36,346,54522,43763,self-employed,married,university.degree
1684,49,107,49989,32315,management,married,professional.course
1685,46,60,66182,16831,services,married,high.school
1686,28,119,2061,21072,blue-collar,married,basic.9y
1687,50,176,58052,13200,housemaid,married,basic.4y
1688,27,390,47086,20223,admin.,single,high.school
1689,40,251,42198,22429,technician,married,professional.course
1690,46,716,51236,24794,management,married,university.degree
1691,40,189,61125,43101,admin.,divorced,university.degree
1692,33,125,49141,10897,management,single,university.degree
1693,54,234,65073,21197,retired,married,high.school
1694,52,79,43228,8842,blue-collar,married,basic.4y
1695,26,138,1830,17329,admin.,married,university.degree
1696,49,296,58500,41391,services,married,high.school
1697,41,33,1207,24432,blue-collar,married,basic.4y
1698,49,283,61976,27847,housemaid,married,basic.4y
1699,40,109,55393,13161,entrepreneur,married,basic.9y
1700,59,132,47143,26456,admin.,married,university.degree
1701,51,144,61560,29991,self-employed,married,basic.9y
1702,28,114,307,24088,housemaid,married,basic.6y
1703,38,95,42021,7053,self-employed,divorced,basic.9y
1704,33,147,3838,18524,self-employed,married,university.degree
1705,26,112,68310,38411,unemployed,single,basic.9y
1706,41,66,246,23027,admin.,married,university.degree
1707,51,87,69639,36486,admin.,married,university.degree
1708,43,593,41456,47118,blue-collar,married,basic.4y
1709,42,99,58063,35342,admin.,married,high.school
1710,43,137,1813,12624,retired,divorced,university.degree
1711,36,285,40133,30172,blue-collar,married,basic.9y
1712,42,66,1062,20806,management,married,university.degree
1713,37,64,77,13826,student,single,university.degree
1714,27,125,615,12121,admin.,married,university.degree
1715,43,174,46865,16930,services,married,high.school
1716,44,60,331,21033,technician,married,basic.9y
1717,45,152,61515,36536,technician,married,university.degree
1718,42,148,1504,19124,retired,married,high.school
1719,31,54,3971,17436,services,married,basic.6y
1720,45,128,3963,23420,blue-collar,married,basic.4y
1721,42,254,60770,36143,admin.,married,university.degree
1722,43,68,3204,17960,blue-collar,married,basic.4y
1723,43,147,58476,40824,entrepreneur,married,basic.4y
1724,34,800,40483,9481,blue-collar,married,basic.4y
1725,28,140,3853,11951,services,married,high.school
1726,44,41,3841,24709,technician,married,basic.9y
1727,38,112,64920,13221,admin.,married,high.school
1728,26,147,3256,24125,entrepreneur,married,university.degree
1729,21,93,568,19220,blue-collar,married,basic.9y
1730,24,421,55692,13403,technician,single,professional.course
1732,25,65,2594,11077,blue-collar,married,professional.course
1733,37,32,2841,12403,admin.,single,high.school
1734,45,92,1526,16778,self-employed,single,basic.4y
1735,41,160,47856,32015,technician,single,university.degree
1736,49,42,69188,29474,blue-collar,married,basic.4y
1737,26,40,1640,21321,retired,married,basic.4y
1738,49,157,50131,37979,admin.,married,high.school
1739,21,38,3285,20921,unemployed,divorced,university.degree
1741,48,233,48361,20267,admin.,divorced,high.school
1742,35,37,1649,15698,housemaid,married,basic.4y
1743,31,133,1546,21106,management,married,basic.4y
1744,44,139,46916,49555,technician,single,professional.course
1745,43,46,3474,24618,blue-collar,married,basic.9y
1746,45,140,1775,21009,blue-collar,divorced,basic.6y
1747,38,206,50820,41983,unemployed,married,basic.4y
1748,43,38,471,17177,services,married,high.school
1749,21,136,1915,15680,admin.,single,university.degree
1750,27,124,2178,11916,technician,single,professional.course
1751,30,126,57067,48674,services,divorced,basic.9y
1752,23,102,1725,13882,blue-collar,married,basic.4y
1753,24,100,2880,17278,blue-collar,married,professional.course
1754,42,147,2886,12877,admin.,married,university.degree
1755,29,41,2906,11764,services,married,high.school
1756,21,66,2311,13946,blue-collar,married,basic.9y
1757,44,91,3532,17206,services,married,university.degree
1758,44,105,1191,19173,blue-collar,married,basic.4y
1759,37,148,56285,30556,blue-collar,married,basic.9y
1760,38,56,2678,18988,blue-collar,married,professional.course
1761,43,85,735,12345,blue-collar,married,basic.4y
1762,30,112,446,17313,unemployed,married,basic.4y
1763,37,124,58817,8409,services,married,high.school
1764,30,118,69085,9555,technician,married,university.degree
1765,34,51,40,18060,technician,married,professional.course
1766,33,150,2500,24328,technician,married,university.degree
1767,28,116,1777,16762,admin.,married,university.degree
1768,44,202,56891,44321,self-employed,married,university.degree
1770,30,216,48045,10849,student,single,high.school
1771,37,195,66291,10269,blue-collar,married,basic.4y
1774,43,720,69323,36606,technician,married,professional.course
1775,21,72,1280,24058,housemaid,married,basic.9y
1776,40,108,2071,20079,blue-collar,married,basic.4y
1778,36,80,3506,18542,blue-collar,married,basic.9y
1779,25,138,1491,14016,admin.,married,high.school
1780,42,36,1214,12998,services,married,high.school
1781,32,116,1759,23554,technician,married,basic.6y
1782,30,502,69464,18885,services,married,high.school
1783,30,72,1420,17930,technician,divorced,professional.course
1784,31,92,3813,12423,blue-collar,married,basic.6y
1785,35,198,48960,23280,blue-collar,single,basic.6y
1786,50,312,68368,28017,self-employed,married,university.degree
1787,38,275,62604,48332,blue-collar,married,basic.9y
1788,39,148,3154,15863,admin.,married,basic.4y
1789,50,333,68824,14358,technician,married,professional.course
1790,45,68,853,20342,blue-collar,single,basic.9y
1791,33,150,44738,31048,blue-collar,single,basic.9y
1792,40,65,553,14071,management,single,university.degree
1793,31,296,50682,24089,management,married,high.school
1794,40,128,44190,43165,entrepreneur,married,basic.9y
1797,44,292,46341,11972,blue-collar,single,high.school
1799,23,81,2034,16421,blue-collar,married,basic.9y
1800,39,32,48717,5095,blue-collar,divorced,basic.6y
1801,22,86,1699,17317,blue-collar,single,basic.4y
1802,39,150,2668,13667,services,divorced,high.school
1803,28,136,1592,16713,entrepreneur,single,professional.course
1804,42,232,69907,45707,admin.,divorced,university.degree
1805,38,60,1358,16827,admin.,married,high.school
1806,35,104,51164,20124,technician,married,basic.6y
1808,32,37,2811,21090,entrepreneur,married,university.degree
1809,24,148,1411,18701,admin.,single,high.school
1810,26,99,1132,16447,admin.,single,university.degree
1811,21,105,396,12751,self-employed,single,high.school
1812,39,193,46503,46134,services,married,high.school
1813,43,294,64056,25396,blue-collar,married,high.school
1814,31,101,478,14081,admin.,married,university.degree
1815,52,124,60208,24546,blue-collar,single,high.school
1816,39,143,49124,39601,blue-collar,divorced,basic.9y
1818,36,128,53347,19162,housemaid,married,basic.4y
1819,41,125,495,19104,management,married,high.school
1820,27,105,59303,49158,admin.,single,basic.9y
1821,31,992,52546,8008,admin.,single,university.degree
1822,44,120,3021,22749,admin.,married,university.degree
1823,45,25,3394,15484,blue-collar,married,basic.6y
1824,31,254,51203,36180,management,single,university.degree
1825,30,96,1697,23111,management,divorced,high.school
1826,52,133,66384,26114,technician,married,professional.course
1827,22,107,1013,13241,technician,divorced,professional.course
1828,33,117,1965,17194,services,married,university.degree
1829,40,116,507,15770,blue-collar,married,basic.9y
1830,27,30,117,11138,technician,married,university.degree
1831,28,38,2081,23871,entrepreneur,married,basic.9y
1832,22,52,1254,21508,admin.,married,high.school
1833,30,46,488,15240,student,single,basic.9y
1834,53,149,45311,7087,technician,married,high.school
1835,29,118,1531,23960,blue-collar,married,basic.9y
1836,40,82,84,14129,blue-collar,married,basic.9y
1837,51,359,56740,21149,admin.,married,high.school
1838,41,112,55334,24906,blue-collar,married,basic.9y
1839,43,274,47553,29183,technician,married,professional.course
1840,31,325,62384,29862,admin.,single,university.degree
1842,38,216,49225,49860,technician,married,professional.course
1843,39,30,1261,18032,entrepreneur,married,basic.9y
1844,28,64,225,21111,admin.,single,university.degree
1845,44,800,54887,30505,admin.,divorced,high.school
1846,34,65,810,11368,blue-collar,married,basic.9y
1847,28,39,1038,24340,services,single,high.school
1848,23,67,2653,20330,admin.,single,high.school
1849,43,102,2736,19596,technician,married,professional.course
1850,57,236,40393,11611,management,divorced,university.degree
1851,31,86,610,15220,blue-collar,married,basic.4y
1852,31,109,53992,24652,blue-collar,married,basic.6y
1853,40,131,2467,11056,services,married,basic.6y
1854,44,150,794,14878,blue-collar,married,basic.6y
1855,45,83,66560,37996,housemaid,married,basic.4y
1856,38,241,59373,16054,admin.,married,university.degree
1857,32,44,250,12342,entrepreneur,married,university.degree
1858,47,131,64367,30530,blue-collar,married,professional.course
1859,35,67,2076,22298,blue-collar,married,basic.6y
1861,40,295,56912,34162,management,married,university.degree
1862,40,51,3263,13242,blue-collar,married,basic.6y
1863,34,109,65893,46584,technician,married,professional.course
1864,48,140,45828,40215,admin.,single,university.degree
1866,40,66,855,15773,blue-collar,married,high.school
1867,40,114,3420,24721,technician,married,professional.course
1868,43,255,65933,36535,technician,married,professional.course
1870,33,55,3440,14829,admin.,divorced,university.degree
1871,22,125,2481,20446,blue-collar,single,basic.9y
1872,45,39,835,11238,blue-collar,married,high.school
1873,40,139,2927,18017,blue-collar,married,high.school
1874,45,88,760,22092,entrepreneur,divorced,high.school
1875,44,83,2144,15476,technician,single,university.degree
1876,44,344,40097,16493,blue-collar,married,basic.6y
1877,32,46,2631,24207,blue-collar,married,basic.4y
1878,43,55,42,18966,admin.,married,university.degree
1880,48,243,64337,6569,services,married,high.school
1881,31,260,53093,48739,admin.,single,high.school
1882,27,164,60909,24652,blue-collar,married,basic.9y
1883,43,255,60749,49221,technician,single,university.degree
1884,47,47,46437,7516,retired,married,basic.4y
1887,42,134,607,17329,technician,married,professional.course
1888,37,48,3699,16295,admin.,married,university.degree
1889,39,55,433,17892,technician,married,professional.course
1890,28,86,1368,24706,admin.,single,university.degree
1892,39,104,53977,32184,blue-collar,married,basic.6y
1893,21,106,3850,18719,blue-collar,married,basic.9y
1894,39,448,61494,34583,retired,single,high.school
1895,38,127,66364,42014,technician,single,professional.course
1896,44,378,69647,29721,admin.,married,high.school
1897,44,123,3457,18955,blue-collar,married,basic.9y
1898,37,221,56781,38064,blue-collar,married,basic.6y
1899,32,150,58727,17364,management,married,basic.6y
1900,35,33,1666,12546,technician,married,professional.course
1901,34,296,41206,23106,technician,divorced,professional.course
1902,52,161,49135,25398,technician,married,basic.4y
1903,46,401,58184,6329,blue-collar,married,basic.6y
1904,57,435,56111,39914,management,divorced,university.degree
1905,32,113,3825,19419,technician,married,basic.4y
1906,32,245,50965,46623,technician,single,professional.course
