Age,duration,Min_balance,spend_per_month
36,180,29834,9049
33,234,55864,33509
43,92,38772,49978
31,2087,67931,17220
35,102,61660,40314
42,193,67833,19036
35,245,61321,5723
44,190,30357,35386
36,223,19408,6418
47,42,10526,37275
59,206,29519,37475
29,242,30534,47828
30,66,28756,6781
38,173,21514,48734
45,477,29195,21732
28,77,63205,45495
37,219,34362,42256
38,205,28746,13079
28,376,59562,10093
31,453,53664,5380
37,151,40455,28938
36,767,40077,5229
54,200,65632,38030
53,298,68424,36856
43,305,56877,31676
49,627,34193,43554
32,242,13193,37504
36,287,26457,45079
50,184,33361,33022
51,119,20468,12691
38,403,13627,42131
44,626,42022,20923
29,12,60126,23466
46,266,50264,24563
32,23,52934,19349
43,154,52893,10615
53,10,14029,39344
43,301,41556,49502
35,240,35616,49534
49,312,31720,26527
35,224,35272,13584
40,202,54954,12331
29,144,24149,7361
43,263,16103,7326
47,543,12294,29251
38,257,66215,25780
48,237,41438,40933
53,23,50932,15822
53,209,15678,26546
51,1178,36522,21503
35,442,56043,45693
31,1120,54239,7135
46,186,69294,26534
28,318,61903,19369
38,617,63158,14485
28,226,29335,47591
50,275,10968,21940
32,81,28080,40710
31,74,30122,5356
39,285,24753,21600
41,261,65803,40190
31,151,63485,8098
54,422,54872,13449
34,159,35841,15983
51,102,54887,7655
45,78,14570,24759
32,15,26899,23799
28,352,10105,45848
40,345,39130,48793
55,230,20260,40731
41,296,61965,14659
57,185,26884,44826
44,181,55046,44702
29,133,39099,48882
38,335,23633,16924
34,139,49642,38543
36,163,54320,13888
39,956,22594,47864
30,166,35815,12053
35,95,12386,26043
60,71,39807,20398
35,191,44628,31433
38,459,59435,27545
57,100,60497,10580
44,233,57790,22247
40,255,27630,20653
46,128,46060,47047
50,56,15645,14063
45,4,63074,39363
57,43,50841,8664
35,210,14641,9736
38,21,37339,40737
30,67,52123,43933
25,219,50791,34242
52,169,23766,41610
37,248,26464,22616
60,223,67799,21519
42,92,10537,32531
37,112,20458,30540
43,205,56065,10771
33,155,58294,6770
32,105,50681,26728
41,112,58506,18509
37,383,14835,32961
39,193,62657,28411
36,207,59169,48916
38,132,34139,46244
33,10,52782,36672
41,985,43677,22427
58,249,25257,46947
44,122,19863,49493
36,300,34046,23682
33,672,37302,18779
30,390,56605,49604
44,116,57537,43003
32,21,21201,5308
38,192,21690,37782
41,8,45732,28690
40,13,31083,7920
33,369,66388,37704
28,393,58333,21643
46,246,14206,7006
35,330,67909,49284
40,91,67108,38785
36,84,68233,26737
38,277,27889,39135
36,399,20575,19251
40,89,41265,15744
31,297,12165,16114
47,111,38215,36912
35,170,44348,7119
29,141,43513,12008
29,886,25691,11112
35,49,42865,40409
33,89,40815,49582
41,341,64451,34457
54,461,16907,20568
31,515,64834,21193
55,123,35255,49015
38,179,41772,38096
41,102,61691,47693
49,272,68069,27742
39,17,54506,28410
34,291,23048,9868
39,209,42201,9836
37,1187,23672,21489
45,89,63673,45723
49,123,65766,13774
43,200,25061,34305
40,104,24154,31996
42,117,65167,28278
47,37,25710,33526
56,51,64767,11713
43,627,39765,36204
34,466,35610,14315
29,101,67779,27161
53,303,12596,31482
50,283,38142,22606
51,826,35124,31062
20,598,26498,20060
41,120,45694,9038
47,185,11760,28911
48,220,48902,14210
29,423,55932,35555
28,337,54538,14635
31,99,49106,28454
29,27,62830,49339
42,160,25597,38369
40,201,44511,43848
33,166,13329,32786
33,182,33411,26631
34,271,66593,47636
36,103,20403,49573
35,379,38755,5696
38,287,21183,46502
31,732,45949,20605
30,126,28119,6363
42,172,29079,49333
27,43,69798,15580
39,109,19347,33383
38,191,53208,8694
30,117,45251,20063
52,64,40019,43830
38,260,41063,35645
54,207,13952,29595
29,128,33951,49900
32,180,67748,15285
28,144,47407,17985
30,110,48200,23353
44,203,58585,21628
37,85,60284,39495
48,211,27129,19148
25,94,30984,49308
49,122,23897,18468
60,175,45374,8814
29,132,17605,21666
55,130,12678,18002
41,208,34850,43634
39,346,37844,43281
39,205,16216,40024
31,218,50789,21010
38,62,59056,37564
32,93,45659,34665
53,85,18517,37117
37,97,39268,47141
34,252,43064,35981
31,286,20619,38050
39,241,11732,6236
39,283,69603,15069
39,380,14025,24427
37,584,12436,24874
30,371,26984,6665
32,274,28440,42922
37,71,29449,35956
27,357,57944,7190
32,617,13787,14138
33,215,65631,35638
47,131,61703,34088
40,188,27788,30580
38,383,46549,11295
33,483,13207,37535
54,847,42593,32608
51,57,45250,25106
41,306,68609,45697
51,147,16215,42718
55,244,57060,8707
39,59,44865,32186
37,24,47311,14129
39,85,21978,15090
33,70,48169,13074
33,21,13015,35877
59,659,66888,11091
55,327,49438,42350
53,267,33400,15835
36,296,12836,22587
40,307,28739,24300
37,120,62382,25928
56,390,41128,23191
32,83,31907,19004
38,772,22408,38089
28,143,39487,17418
30,198,54707,44006
45,100,33680,13806
60,929,12625,27138
32,21,36897,34156
39,254,14886,33744
56,166,67613,44442
31,93,51168,15356
20,217,51716,18652
42,134,54354,40278
46,375,44433,38818
28,352,58771,39614
41,45,37795,43732
33,93,53278,9914
43,165,49100,14980
43,266,39516,44265
47,237,31807,15485
24,410,12810,15306
31,157,63087,6281
25,72,42149,22845
35,171,40132,21429
58,70,51242,20747
35,710,49610,11556
35,131,20518,25898
25,498,65364,48066
31,514,33694,6021
39,127,53919,11157
39,162,33096,14386
37,198,61052,43154
36,705,19648,10727
45,239,20406,15492
30,117,26906,34835
60,155,20342,47109
37,18,43033,46302
28,386,32924,31858
45,138,66076,31710
31,341,44468,28319
49,339,53678,16089
46,232,39398,29111
36,208,22561,20013
33,44,14330,38081
27,75,18501,37394
60,485,65711,18277
60,576,67406,44811
27,280,24460,22219
39,480,66025,30701
39,86,58170,17825
35,121,69601,39001
56,93,23859,41257
39,238,62348,37828
35,399,53846,27061
35,93,60893,6834
58,106,10515,40293
29,123,55187,46581
32,92,36936,24216
35,219,31249,27621
26,2462,16140,38366
31,114,43191,29796
33,1132,53332,25819
39,249,14008,39030
49,210,56728,17912
31,187,44182,21367
31,172,36666,6883
49,122,62017,12149
49,207,18894,35064
31,136,59264,15940
36,117,58380,22752
52,393,65234,24819
37,107,65092,18898
40,25,42342,49939
36,136,56791,34518
34,384,19657,17819
39,38,15905,10679
39,164,12199,12862
58,825,14173,48021
56,331,67394,37462
29,479,63581,32706
39,229,54611,41316
31,258,39372,46235
60,490,38417,9213
39,308,60354,42670
49,137,37071,41542
45,545,46898,43991
32,109,66042,20811
41,257,27816,22823
32,213,65800,11536
46,115,56702,8708
28,646,69021,13457
51,202,48556,9336
50,106,22097,41318
35,95,51723,18496
24,64,30283,11752
51,653,12456,46631
59,186,21536,6608
33,205,11409,27141
36,122,12321,42850
24,377,51498,31075
30,322,61127,34289
49,208,64674,27201
38,46,60994,42306
34,211,27684,17495
25,156,58852,22543
35,471,30938,35150
43,206,28848,20786
36,544,43325,46884
36,143,30080,26981
37,200,17829,48626
36,71,48431,12435
32,324,65884,25641
33,164,61452,39077
42,137,33366,28247
37,87,28870,19337
35,91,63076,35038
50,280,11830,16793
48,230,47855,33801
50,63,18800,35170
39,135,53342,13588
33,261,15540,46098
29,215,10255,14213
33,125,25855,40817
41,391,34824,9289
46,107,52898,47376
27,108,31593,17423
42,145,30236,22462
44,142,31997,40842
37,106,56553,7360
24,134,63263,35707
30,190,23007,11840
53,241,49555,38953
36,180,49795,42674
24,654,57641,23600
49,189,28085,38650
41,70,60461,5852
40,1087,41914,21711
40,62,19730,9881
49,323,36123,49876
25,111,15860,49460
34,197,38531,28730
34,224,28308,37480
28,557,40594,17694
39,150,65224,43131
34,388,39546,18477
36,194,58469,14303
60,57,24705,36891
32,209,17514,33829
40,188,55011,16196
56,342,45968,37991
36,84,40400,27654
27,530,12744,19085
33,97,29910,19161
36,365,13746,40831
47,285,54980,48464
47,352,61568,29613
40,316,21343,37992
30,79,13048,29725
37,331,13785,45102
39,126,68893,36753
58,76,26972,22645
32,1692,66359,15728
34,24,10263,22683
43,73,34306,14544
30,253,61425,37849
52,622,39910,31782
46,133,65724,27756
32,178,65804,5328
53,404,42428,14497
45,275,34365,31146
31,109,25610,17832
51,134,16278,37935
45,225,43894,39057
32,129,48089,8860
43,93,38433,42306
34,20,31432,39769
25,247,10481,35514
41,129,67160,42615
25,324,54647,7324
43,2016,10174,12157
34,1054,44472,47731
44,163,23524,17683
59,279,34327,40767
39,251,55957,43439
52,113,69721,24531
50,193,45848,5230
42,125,60844,49123
30,282,31491,12588
49,344,18615,27599
44,665,41796,5230
41,67,38711,28624
27,167,42034,28284
32,395,48610,27346
27,137,26719,13509
29,118,26066,36995
53,231,39782,42629
30,128,38367,33811
29,174,38207,22535
32,195,33877,5743
55,412,62796,12506
39,127,48483,37217
37,79,38703,22600
26,13,48284,25439
52,61,22635,23544
28,286,61914,16231
33,274,13360,38375
60,409,56754,5510
45,325,13177,24966
32,144,22038,24608
50,1713,54522,21009
47,241,64747,41074
40,338,31696,33754
45,182,63382,28493
52,346,17274,41474
43,204,16453,5012
40,296,43575,47328
43,551,57515,14136
28,663,28654,9903
36,338,18737,40735
37,153,29784,43829
32,188,13638,26334
26,305,48781,10050
35,1080,37442,44889
56,1461,25610,42915
56,116,29068,22418
37,129,45337,14713
43,98,25063,9454
41,262,29590,21525
55,147,37887,13438
43,150,55740,10290
29,282,29552,31883
31,332,60788,43876
39,94,28166,48300
38,455,46057,45315
56,49,55433,10738
36,181,66124,6228
54,345,69518,23653
34,154,63520,15130
28,294,63232,6900
34,750,65300,32303
45,202,12039,33500
59,191,23084,47470
46,106,36126,9627
25,214,28924,39024
33,128,47921,13911
27,70,69172,5828
33,279,18296,21442
56,400,34701,14291
25,231,66283,31187
30,175,59791,30260
38,70,28747,23405
37,179,35320,7668
58,107,37170,16453
28,142,47473,44123
42,119,57156,5396
36,180,45557,10127
52,135,22958,7912
33,213,67713,11075
33,136,10180,16785
29,44,16214,36829
34,229,42174,19754
50,184,26175,7282
38,32,30940,22460
33,73,63361,43355
42,126,57383,27051
52,83,12331,12206
28,379,25033,40395
56,26,16798,30576
35,169,22587,42188
33,179,14756,11997
32,280,31543,23095
50,89,20800,15787
29,210,52803,38373
30,393,39383,47015
46,128,52000,21541
26,161,25362,21795
34,1178,25066,15500
46,182,30258,24816
33,178,44609,5969
50,177,45263,6653
31,191,39586,46951
48,245,69233,14882
57,255,69601,42350
45,488,34540,49049
50,211,59490,5576
44,226,56990,21281
44,460,43290,35557
32,432,44815,26926
37,136,21606,29452
34,176,26816,27962
27,162,62027,7125
40,237,58321,37926
39,134,67185,25083
29,44,54224,27620
34,47,19641,12489
25,483,32923,28780
29,116,19614,28518
44,182,34476,40813
33,122,14563,41305
33,232,66746,10280
40,51,55263,40989
59,260,60536,27178
38,214,10167,20241
41,407,55761,33815
33,389,52627,31352
36,31,17352,19605
48,145,19987,46683
44,115,31966,25007
50,878,57077,28258
35,268,69199,33637
51,277,39249,39462
24,101,35361,41804
32,119,27461,31274
56,185,37925,44040
50,162,58186,22060
38,18,52007,14434
25,317,37897,41215
28,71,21407,18700
41,43,25363,7663
34,298,24036,20710
27,86,38001,40915
31,255,31275,13711
39,83,19103,43285
26,194,28767,27816
37,268,17812,37455
25,97,63254,31162
33,263,28056,20305
40,338,42547,28182
37,180,23065,23891
46,322,11841,18985
53,64,66630,13738
32,71,59832,45848
43,284,64452,15058
38,166,47514,5874
26,210,31530,30298
52,160,56674,41612
54,77,32451,24940
51,328,14991,16245
42,164,66312,34255
41,154,40368,16203
26,155,35518,42617
38,153,33988,39597
54,111,21321,5254
41,91,16888,45497
26,213,45743,14079
43,257,21251,36848
28,315,65740,49684
35,102,69349,30011
45,35,23948,38539
40,83,32607,20561
37,834,69982,14376
52,244,43000,32236
36,143,37657,30796
40,277,20126,30945
43,1534,44212,23722
36,291,52484,30182
36,163,60892,6978
43,149,13820,34302
44,33,28907,46363
49,144,59524,26391
56,146,34839,42808
39,40,36223,45535
29,79,50939,26367
41,112,15078,14321
47,147,42825,38537
38,836,35081,43290
36,290,17357,41880
46,148,64910,23109
47,289,58279,5067
47,345,24376,28639
42,1002,33835,8913
42,181,55987,6128
59,460,60209,44718
33,129,66936,19560
48,76,46249,46286
53,111,27862,39194
57,98,28324,21578
34,221,66806,29740
51,150,49561,7035
39,399,61342,12104
45,139,60974,39091
37,115,54590,42537
44,149,48180,26809
48,327,57203,41589
59,92,10844,18985
44,111,23914,28624
50,192,61135,5010
35,88,27564,7361
53,592,17291,45437
41,105,58645,35318
55,62,33456,41640
36,114,28950,41413
37,59,49562,46905
36,144,58573,38789
45,346,18767,13176
35,57,38063,48460
32,396,59164,47555
43,286,64797,49086
36,59,65395,38597
55,38,55647,8176
55,252,60952,22958
54,566,28592,27363
39,167,11843,45971
40,127,23580,8164
49,71,27619,33155
45,120,25660,21317
32,409,32133,17256
57,117,64422,30879
41,177,22930,22323
24,757,52335,19373
49,145,10741,44778
49,124,29542,8872
59,36,33597,31987
44,94,42391,45913
43,189,62522,48629
59,24,58343,44207
36,33,12926,40910
49,185,53950,41048
39,122,69884,5467
39,225,30500,20832
33,165,38902,6203
42,186,52491,39842
33,405,62680,46121
51,172,44934,7113
29,207,30200,25475
35,325,61894,38515
29,57,49413,11873
34,102,37216,45685
33,164,37932,15935
54,288,54339,31479
56,154,53915,35824
34,102,36072,20952
51,136,50152,13303
33,53,50840,31846
39,744,65512,19856
32,202,27052,18111
37,113,40391,11163
47,130,43185,44136
26,523,10939,31816
26,231,28230,14730
25,217,25972,13895
52,151,59421,44127
59,293,53783,21348
39,281,39638,41056
31,363,26633,40619
56,86,15878,14467
29,1147,23358,49299
36,486,68949,29988
44,49,41388,41558
31,170,46815,6271
40,539,33526,18844
34,66,14350,45881
56,820,47119,28190
46,125,54837,41062
38,398,37013,49962
42,112,21929,28640
42,64,38751,16727
40,255,54854,46569
47,95,24279,21268
44,140,57955,29252
48,788,11446,38300
36,239,54768,22169
31,194,20525,45034
30,165,37222,25688
29,306,48063,21576
40,63,59928,27407
39,501,60656,49118
35,832,40911,42318
33,214,13607,40265
48,283,20658,31401
39,101,67581,45191
41,77,33263,14512
28,290,68062,12075
34,388,60382,48537
41,1111,69500,44250
27,1495,40005,24580
27,322,52389,35536
30,480,48646,26822
41,146,64724,37582
38,393,65574,8223
37,744,28170,39754
34,593,21817,48320
33,215,35470,13017
36,379,46294,30325
33,315,61312,27370
36,162,64779,6292
33,493,32864,10168
28,225,25099,12187
28,208,42893,10308
38,80,25867,23912
50,39,41050,48639
32,132,49959,10661
45,101,61254,49124
36,188,63363,23243
30,386,44562,24030
41,457,57375,43112
34,891,25129,38150
57,53,39295,8462
50,326,17150,11280
57,507,66394,5016
32,1083,47644,10233
44,123,63939,44887
57,1266,54809,43236
46,171,54324,48104
44,160,59471,34237
32,178,50094,33641
41,156,61819,26525
38,200,35084,38268
33,154,31510,20981
30,163,47405,20638
37,391,28711,37432
51,470,18904,32855
52,268,68989,33154
39,793,24917,44851
50,219,44883,25939
53,460,64802,29839
51,246,54458,24256
40,194,39150,16553
55,413,69163,45514
42,574,42045,35234
47,256,29480,42244
33,88,68132,26362
37,146,50311,16053
37,596,55505,46264
45,170,47267,28551
30,139,18487,35059
30,577,56229,28504
38,177,26948,18391
31,335,31408,23927
48,262,37400,46128
29,115,63329,12217
44,136,29120,46444
38,289,29718,46534
48,529,37112,43402
41,247,41397,12812
32,72,68913,31186
56,166,32644,23849
39,320,11396,41834
33,307,67679,11154
31,220,18530,9399
54,241,60373,12312
26,241,36642,27133
54,198,36721,24675
45,98,31825,47370
41,391,29695,14540
35,126,67574,47293
28,55,60586,22565
34,86,46644,13374
57,166,59521,19174
35,66,15180,32891
39,155,47414,19274
30,311,14957,18734
35,63,37748,23363
58,236,55304,47058
34,92,39275,24849
29,253,69683,9451
37,65,26709,21264
25,41,59488,48942
31,163,16294,23254
56,10,43814,46297
39,221,28253,20551
27,484,61130,24996
52,467,28657,49562
39,241,17731,46175
34,248,15360,5524
47,198,18916,40170
31,212,33448,44317
33,115,59056,40976
36,58,55782,21027
31,456,62502,46382
36,145,12380,8887
57,300,51796,20409
41,264,34312,7093
40,184,46065,17254
40,177,65856,26477
29,65,41026,24701
39,299,10965,11234
31,93,50038,41714
50,22,24519,5165
47,170,10732,41090
37,89,22338,15149
37,166,30097,16743
32,128,14086,41679
56,197,19750,29751
36,395,12257,21891
51,220,41329,14558
47,298,49485,32219
54,123,32977,39389
41,334,35394,19146
44,73,52022,6234
41,186,31117,47935
57,78,14051,7563
44,13,50485,6027
42,51,51638,16164
46,303,54323,14032
35,159,43535,34406
54,103,49913,18747
35,95,18972,14079
37,46,21657,9440
52,84,48866,37789
41,344,36186,30010
31,157,66643,18416
40,162,32415,38851
45,249,50642,13699
47,24,45615,24621
39,185,61746,7053
45,212,20498,45042
26,195,54113,20934
36,143,36721,36665
33,68,27580,29951
38,274,27959,24785
50,152,30451,15822
37,325,28387,21878
39,249,53295,46308
36,111,17335,25785
35,81,10285,20381
31,181,30381,42460
31,92,44197,8192
32,85,65840,29996
51,141,36229,36065
39,182,48930,30335
25,530,16590,9894
40,160,40835,26995
28,176,69155,29924
29,134,19780,35756
57,514,29496,35047
53,181,33633,46128
39,504,24748,48870
60,160,13177,8371
42,267,14756,19741
30,907,30395,23798
34,200,67876,21763
43,139,63855,15742
38,147,12609,36871
35,153,15138,26601
26,109,68077,32464
31,97,10921,11870
55,164,62040,10154
59,70,58199,34753
28,71,31161,43316
48,723,24982,11677
37,518,34998,39711
35,147,47993,5393
30,101,17725,39669
30,142,17950,25187
32,1346,40034,48203
53,520,24400,33116
34,611,35678,21859
