,Cust_ID,Age,duration,Min_balance,spend_per_month,job,marital,education,dbscan_labels
491,1556,38,144,435,19724,technician,married,basic.4y,1
492,1557,42,111,561,21643,blue-collar,married,high.school,1
493,1558,40,217,62347,36726,technician,married,basic.4y,0
494,1559,44,148,1319,17098,blue-collar,single,basic.4y,2
495,1560,38,105,3075,15143,blue-collar,married,basic.6y,1
496,1561,41,189,52597,45863,blue-collar,married,basic.4y,0
497,1562,39,502,42582,45314,blue-collar,married,basic.6y,0
498,1563,41,260,66460,25101,blue-collar,married,basic.4y,0
499,1564,45,209,43778,49832,admin.,married,university.degree,0
500,1565,35,91,194,11768,admin.,divorced,university.degree,4
501,1566,39,129,3096,14710,admin.,married,basic.6y,1
502,1567,49,69,51788,21861,blue-collar,married,high.school,0
503,1569,23,97,2365,19311,admin.,single,university.degree,3
504,1570,43,87,66061,34572,unemployed,married,university.degree,0
505,1571,49,524,45640,46038,entrepreneur,married,professional.course,0
506,1572,36,155,51306,47396,technician,married,professional.course,0
507,1573,51,162,51346,5116,blue-collar,married,basic.9y,0
508,1574,43,47,614,18663,retired,married,basic.4y,1
509,1575,43,108,1936,18649,housemaid,married,high.school,1
510,1576,42,695,66200,34589,admin.,married,high.school,0
511,1577,33,44,3420,20523,admin.,divorced,high.school,4
512,1578,32,535,44505,37783,services,married,high.school,0
513,1579,46,310,59309,32716,management,married,university.degree,0
514,1581,24,112,1599,11216,management,married,university.degree,1
515,1582,39,77,47,18252,blue-collar,married,basic.4y,1
516,1584,31,135,1084,19388,technician,single,professional.course,3
517,1586,21,105,2274,17319,admin.,single,university.degree,3
518,1587,37,39,1347,22529,management,married,university.degree,1
519,1588,59,424,58322,22439,blue-collar,married,basic.4y,0
520,1589,45,135,55398,47384,blue-collar,married,basic.4y,0
521,1590,54,36,41968,17666,blue-collar,married,basic.6y,0
522,1591,32,1906,67112,28612,technician,married,professional.course,0
523,1592,33,219,64132,29637,technician,married,professional.course,0
524,1593,32,135,43882,47874,admin.,married,university.degree,0
525,1594,34,147,65483,37692,services,single,high.school,0
526,1595,46,407,67938,34664,management,married,university.degree,0
527,1596,26,29,2031,17225,technician,married,professional.course,1
528,1597,29,73,1388,16913,technician,married,basic.9y,1
529,1598,48,92,50652,49938,admin.,married,professional.course,0
530,1599,45,148,253,16022,admin.,divorced,university.degree,4
531,1600,24,33,2476,14773,services,married,high.school,1
532,1601,32,120,2446,21168,admin.,single,university.degree,3
533,1602,45,121,3149,17536,blue-collar,married,basic.9y,1
534,1603,47,285,47758,18545,blue-collar,married,basic.9y,0
535,1604,31,231,43957,10008,services,married,high.school,0
536,1605,32,278,41509,42437,admin.,single,university.degree,0
537,1606,32,389,66342,49982,admin.,single,university.degree,0
538,1607,43,145,2004,19552,services,married,high.school,1
539,1608,53,78,47584,13393,blue-collar,married,basic.4y,0
540,1609,37,258,64342,5424,blue-collar,married,basic.9y,0
541,1610,33,95,2033,19466,services,married,high.school,1
542,1611,46,147,41718,18953,blue-collar,married,basic.6y,0
543,1612,41,635,52378,39704,admin.,married,high.school,0
544,1613,45,127,2673,20264,blue-collar,single,basic.4y,2
545,1614,51,170,53861,34238,management,married,university.degree,0
546,1615,38,802,69656,14149,admin.,married,university.degree,0
547,1616,25,98,1402,18240,technician,married,basic.6y,1
548,1617,39,218,63927,28429,services,married,high.school,0
549,1618,41,89,1783,24695,blue-collar,married,basic.4y,1
550,1619,27,147,2775,21611,technician,married,professional.course,1
551,1620,31,41,3611,18043,admin.,married,basic.9y,1
552,1621,24,119,3090,16731,admin.,divorced,university.degree,4
553,1622,40,135,51,18287,technician,married,professional.course,1
554,1623,35,262,44780,46614,technician,married,professional.course,0
555,1624,43,147,3860,17855,services,married,high.school,1
556,1626,46,145,65412,9756,blue-collar,married,basic.9y,0
557,1627,30,252,42255,45952,technician,married,professional.course,0
558,1628,35,329,44680,40554,services,single,basic.4y,0
559,1630,30,94,2952,23900,technician,married,professional.course,1
560,1631,34,116,52176,38795,technician,married,university.degree,0
561,1632,27,138,219,14386,admin.,single,university.degree,3
562,1633,38,532,41034,48984,services,married,basic.6y,0
563,1634,25,119,3773,14522,management,single,basic.4y,2
564,1635,29,50,1665,24171,management,married,university.degree,1
565,1636,45,37,48887,21102,technician,single,professional.course,0
566,1637,36,132,67240,34573,admin.,married,university.degree,0
567,1638,32,530,52083,29039,admin.,single,university.degree,0
568,1640,25,90,2507,17039,management,divorced,university.degree,4
569,1641,49,524,64127,35550,housemaid,married,basic.4y,0
570,1642,29,29,44051,21656,admin.,married,high.school,0
571,1643,34,311,51888,49702,blue-collar,married,basic.4y,0
572,1644,21,77,2620,12642,retired,married,high.school,1
573,1645,36,211,50404,43656,technician,single,professional.course,0
574,1646,42,96,3896,23859,management,single,university.degree,3
575,1647,33,392,53289,37894,housemaid,divorced,university.degree,0
576,1648,28,139,1392,22985,blue-collar,married,high.school,1
577,1649,36,284,57232,49742,technician,married,basic.9y,0
578,1650,33,92,81,19983,blue-collar,married,high.school,1
579,1651,23,114,326,23384,housemaid,married,high.school,1
580,1652,32,226,48528,27311,housemaid,married,high.school,0
581,1653,50,507,50637,27223,blue-collar,married,basic.4y,0
582,1654,22,119,1531,24394,blue-collar,married,basic.9y,1
583,1656,33,322,57352,24429,services,married,high.school,0
584,1657,33,202,49266,6517,services,married,basic.4y,0
585,1658,40,125,3504,15881,management,married,university.degree,1
586,1659,26,76,1817,14322,management,divorced,university.degree,4
587,1660,33,739,47904,40352,self-employed,single,university.degree,0
588,1661,25,127,96,16146,retired,divorced,basic.4y,4
589,1663,43,262,47953,8064,services,married,high.school,0
590,1664,35,308,56397,49477,admin.,married,university.degree,0
591,1665,30,138,961,15017,blue-collar,married,basic.6y,1
592,1666,27,245,53106,39867,technician,married,basic.9y,0
593,1667,47,160,50638,18395,admin.,divorced,university.degree,0
594,1668,31,63,547,16642,admin.,single,university.degree,3
595,1669,32,477,57513,43754,blue-collar,married,basic.9y,0
596,1670,38,100,596,13796,admin.,married,high.school,1
597,1671,56,191,68160,44688,management,married,university.degree,0
598,1672,48,196,69322,43283,services,single,high.school,0
599,1673,44,221,40716,33501,admin.,married,high.school,0
600,1674,38,91,2076,14146,admin.,married,high.school,1
601,1675,45,178,54527,34047,services,married,high.school,0
602,1676,34,35,1082,14866,admin.,married,professional.course,1
603,1677,38,115,644,22455,admin.,single,high.school,2
604,1678,56,75,52740,21773,management,married,university.degree,0
605,1679,38,119,2387,19002,entrepreneur,married,professional.course,1
606,1680,39,378,66224,6960,management,divorced,university.degree,0
607,1681,48,118,50379,45586,technician,married,basic.4y,0
608,1682,30,129,2968,11397,housemaid,married,professional.course,1
609,1683,36,346,54522,43763,self-employed,married,university.degree,0
610,1684,49,107,49989,32315,management,married,professional.course,0
611,1685,46,60,66182,16831,services,married,high.school,0
612,1686,28,119,2061,21072,blue-collar,married,basic.9y,1
613,1687,50,176,58052,13200,housemaid,married,basic.4y,0
614,1688,27,390,47086,20223,admin.,single,high.school,0
615,1689,40,251,42198,22429,technician,married,professional.course,0
616,1690,46,716,51236,24794,management,married,university.degree,0
617,1691,40,189,61125,43101,admin.,divorced,university.degree,0
618,1692,33,125,49141,10897,management,single,university.degree,0
619,1693,54,234,65073,21197,retired,married,high.school,0
620,1694,52,79,43228,8842,blue-collar,married,basic.4y,0
621,1695,26,138,1830,17329,admin.,married,university.degree,1
622,1696,49,296,58500,41391,services,married,high.school,0
623,1697,41,33,1207,24432,blue-collar,married,basic.4y,1
624,1698,49,283,61976,27847,housemaid,married,basic.4y,0
625,1699,40,109,55393,13161,entrepreneur,married,basic.9y,0
626,1700,59,132,47143,26456,admin.,married,university.degree,0
627,1701,51,144,61560,29991,self-employed,married,basic.9y,0
628,1702,28,114,307,24088,housemaid,married,basic.6y,1
629,1703,38,95,42021,7053,self-employed,divorced,basic.9y,0
630,1704,33,147,3838,18524,self-employed,married,university.degree,1
631,1705,26,112,68310,38411,unemployed,single,basic.9y,0
632,1706,41,66,246,23027,admin.,married,university.degree,1
633,1707,51,87,69639,36486,admin.,married,university.degree,0
634,1708,43,593,41456,47118,blue-collar,married,basic.4y,0
635,1709,42,99,58063,35342,admin.,married,high.school,0
636,1710,43,137,1813,12624,retired,divorced,university.degree,4
637,1711,36,285,40133,30172,blue-collar,married,basic.9y,0
638,1712,42,66,1062,20806,management,married,university.degree,1
639,1713,37,64,77,13826,student,single,university.degree,3
640,1714,27,125,615,12121,admin.,married,university.degree,1
641,1715,43,174,46865,16930,services,married,high.school,0
642,1716,44,60,331,21033,technician,married,basic.9y,1
643,1717,45,152,61515,36536,technician,married,university.degree,0
644,1718,42,148,1504,19124,retired,married,high.school,1
645,1719,31,54,3971,17436,services,married,basic.6y,1
646,1720,45,128,3963,23420,blue-collar,married,basic.4y,1
647,1721,42,254,60770,36143,admin.,married,university.degree,0
648,1722,43,68,3204,17960,blue-collar,married,basic.4y,1
649,1723,43,147,58476,40824,entrepreneur,married,basic.4y,0
650,1724,34,800,40483,9481,blue-collar,married,basic.4y,0
651,1725,28,140,3853,11951,services,married,high.school,1
652,1726,44,41,3841,24709,technician,married,basic.9y,1
653,1727,38,112,64920,13221,admin.,married,high.school,0
654,1728,26,147,3256,24125,entrepreneur,married,university.degree,1
655,1729,21,93,568,19220,blue-collar,married,basic.9y,1
656,1730,24,421,55692,13403,technician,single,professional.course,0
657,1732,25,65,2594,11077,blue-collar,married,professional.course,1
658,1733,37,32,2841,12403,admin.,single,high.school,2
659,1734,45,92,1526,16778,self-employed,single,basic.4y,2
660,1735,41,160,47856,32015,technician,single,university.degree,0
661,1736,49,42,69188,29474,blue-collar,married,basic.4y,0
662,1737,26,40,1640,21321,retired,married,basic.4y,1
663,1738,49,157,50131,37979,admin.,married,high.school,0
664,1739,21,38,3285,20921,unemployed,divorced,university.degree,4
665,1741,48,233,48361,20267,admin.,divorced,high.school,0
666,1742,35,37,1649,15698,housemaid,married,basic.4y,1
667,1743,31,133,1546,21106,management,married,basic.4y,1
668,1744,44,139,46916,49555,technician,single,professional.course,0
669,1745,43,46,3474,24618,blue-collar,married,basic.9y,1
670,1746,45,140,1775,21009,blue-collar,divorced,basic.6y,4
671,1747,38,206,50820,41983,unemployed,married,basic.4y,0
672,1748,43,38,471,17177,services,married,high.school,1
673,1749,21,136,1915,15680,admin.,single,university.degree,3
674,1750,27,124,2178,11916,technician,single,professional.course,3
675,1751,30,126,57067,48674,services,divorced,basic.9y,0
676,1752,23,102,1725,13882,blue-collar,married,basic.4y,1
677,1753,24,100,2880,17278,blue-collar,married,professional.course,1
678,1754,42,147,2886,12877,admin.,married,university.degree,1
679,1755,29,41,2906,11764,services,married,high.school,1
680,1756,21,66,2311,13946,blue-collar,married,basic.9y,1
681,1757,44,91,3532,17206,services,married,university.degree,1
682,1758,44,105,1191,19173,blue-collar,married,basic.4y,1
683,1759,37,148,56285,30556,blue-collar,married,basic.9y,0
684,1760,38,56,2678,18988,blue-collar,married,professional.course,1
685,1761,43,85,735,12345,blue-collar,married,basic.4y,1
686,1762,30,112,446,17313,unemployed,married,basic.4y,1
687,1763,37,124,58817,8409,services,married,high.school,0
688,1764,30,118,69085,9555,technician,married,university.degree,0
689,1765,34,51,40,18060,technician,married,professional.course,1
690,1766,33,150,2500,24328,technician,married,university.degree,1
691,1767,28,116,1777,16762,admin.,married,university.degree,1
692,1768,44,202,56891,44321,self-employed,married,university.degree,0
693,1770,30,216,48045,10849,student,single,high.school,0
694,1771,37,195,66291,10269,blue-collar,married,basic.4y,0
695,1774,43,720,69323,36606,technician,married,professional.course,0
696,1775,21,72,1280,24058,housemaid,married,basic.9y,1
697,1776,40,108,2071,20079,blue-collar,married,basic.4y,1
698,1778,36,80,3506,18542,blue-collar,married,basic.9y,1
699,1779,25,138,1491,14016,admin.,married,high.school,1
700,1780,42,36,1214,12998,services,married,high.school,1
701,1781,32,116,1759,23554,technician,married,basic.6y,1
702,1782,30,502,69464,18885,services,married,high.school,0
703,1783,30,72,1420,17930,technician,divorced,professional.course,4
704,1784,31,92,3813,12423,blue-collar,married,basic.6y,1
705,1785,35,198,48960,23280,blue-collar,single,basic.6y,0
706,1786,50,312,68368,28017,self-employed,married,university.degree,0
707,1787,38,275,62604,48332,blue-collar,married,basic.9y,0
708,1788,39,148,3154,15863,admin.,married,basic.4y,1
709,1789,50,333,68824,14358,technician,married,professional.course,0
710,1790,45,68,853,20342,blue-collar,single,basic.9y,2
711,1791,33,150,44738,31048,blue-collar,single,basic.9y,0
712,1792,40,65,553,14071,management,single,university.degree,3
713,1793,31,296,50682,24089,management,married,high.school,-1
714,1794,40,128,44190,43165,entrepreneur,married,basic.9y,0
715,1797,44,292,46341,11972,blue-collar,single,high.school,0
716,1799,23,81,2034,16421,blue-collar,married,basic.9y,1
717,1800,39,32,48717,5095,blue-collar,divorced,basic.6y,0
718,1801,22,86,1699,17317,blue-collar,single,basic.4y,2
719,1802,39,150,2668,13667,services,divorced,high.school,4
720,1803,28,136,1592,16713,entrepreneur,single,professional.course,3
721,1804,42,232,69907,45707,admin.,divorced,university.degree,0
722,1805,38,60,1358,16827,admin.,married,high.school,1
723,1806,35,104,51164,20124,technician,married,basic.6y,0
724,1808,32,37,2811,21090,entrepreneur,married,university.degree,1
725,1809,24,148,1411,18701,admin.,single,high.school,2
726,1810,26,99,1132,16447,admin.,single,university.degree,3
727,1811,21,105,396,12751,self-employed,single,high.school,2
728,1812,39,193,46503,46134,services,married,high.school,0
729,1813,43,294,64056,25396,blue-collar,married,high.school,0
730,1814,31,101,478,14081,admin.,married,university.degree,1
731,1815,52,124,60208,24546,blue-collar,single,high.school,0
732,1816,39,143,49124,39601,blue-collar,divorced,basic.9y,0
733,1818,36,128,53347,19162,housemaid,married,basic.4y,0
734,1819,41,125,495,19104,management,married,high.school,1
735,1820,27,105,59303,49158,admin.,single,basic.9y,0
