Age,duration,Min_balance,spend_per_month
37,151,40455,28938
36,767,40077,5229
54,200,65632,38030
53,298,68424,36856
43,305,56877,31676
31,40,1365,13879
21,92,2071,18327
30,60,1406,18987
23,27,1527,20942
31,149,1045,20940
24,44,116,16505
44,626,42022,20923
29,12,60126,23466
46,266,50264,24563
32,23,52934,19349
43,154,52893,10615
43,136,2061,17101
43,301,41556,49502
44,62,1002,23655
40,68,3664,20635
36,116,1130,18514
40,202,54954,12331
33,78,518,18281
44,67,2708,16445
24,96,2896,24265
38,257,66215,25780
48,237,41438,40933
53,23,50932,15822
21,102,3943,19664
37,45,3086,18887
35,442,56043,45693
31,1120,54239,7135
46,186,69294,26534
28,318,61903,19369
38,617,63158,14485
33,85,3683,12643
26,50,2733,22240
39,47,2370,20219
38,80,1385,17742
44,32,3481,22547
41,261,65803,40190
31,151,63485,8098
54,422,54872,13449
41,122,3685,13313
51,102,54887,7655
21,82,3898,15346
28,127,1707,11772
27,119,1888,14955
37,104,3691,16430
38,147,3744,12751
41,296,61965,14659
34,140,3617,21659
44,181,55046,44702
37,135,3719,21066
30,57,3233,23982
34,139,49642,38543
36,163,54320,13888
40,58,3643,14834
40,127,450,15557
43,127,197,21423
28,77,2247,16544
35,191,44628,31433
38,459,59435,27545
57,100,60497,10580
44,233,57790,22247
28,40,3239,12077
46,128,46060,47047
38,100,912,20018
45,4,63074,39363
57,43,50841,8664
27,119,998,12148
37,147,1946,11823
30,67,52123,43933
25,219,50791,34242
23,29,225,20229
31,38,1194,16315
60,223,67799,21519
42,135,3536,22996
28,150,1741,21526
43,205,56065,10771
33,155,58294,6770
32,105,50681,26728
41,112,58506,18509
37,82,1821,19835
39,193,62657,28411
36,207,59169,48916
44,36,572,24216
33,10,52782,36672
41,985,43677,22427
45,29,2394,13149
21,47,344,20786
34,56,2473,17484
39,60,237,15617
30,390,56605,49604
44,116,57537,43003
31,110,3802,15741
36,57,2016,16778
41,8,45732,28690
39,69,3509,18193
33,369,66388,37704
28,393,58333,21643
35,56,3911,20403
35,330,67909,49284
40,91,67108,38785
36,84,68233,26737
25,29,3542,23581
41,56,903,20918
40,89,41265,15744
21,48,2001,12574
32,74,340,21092
35,170,44348,7119
29,141,43513,12008
25,34,2178,22556
35,49,42865,40409
33,89,40815,49582
41,341,64451,34457
35,84,1585,23991
31,515,64834,21193
28,90,205,18727
38,179,41772,38096
41,102,61691,47693
49,272,68069,27742
39,17,54506,28410
29,63,2387,14489
39,209,42201,9836
43,50,3256,17178
45,89,63673,45723
49,123,65766,13774
37,145,1588,20858
44,143,2655,22859
42,117,65167,28278
43,31,2595,22574
56,51,64767,11713
28,133,3662,16229
40,43,2003,17891
29,101,67779,27161
26,143,1686,22222
36,122,2991,15826
42,33,511,18715
28,45,2985,13441
41,120,45694,9038
22,148,571,22356
48,220,48902,14210
29,423,55932,35555
28,337,54538,14635
31,99,49106,28454
29,27,62830,49339
40,147,944,23668
40,201,44511,43848
42,66,3488,14302
23,36,2810,19494
34,271,66593,47636
22,126,1841,13693
39,59,1648,18644
22,117,2050,24068
31,732,45949,20605
25,86,2965,18144
43,93,2373,15626
27,43,69798,15580
37,90,2201,14019
38,191,53208,8694
30,117,45251,20063
31,63,1803,23228
38,260,41063,35645
23,69,1355,21605
28,39,923,15343
32,180,67748,15285
28,144,47407,17985
30,110,48200,23353
44,203,58585,21628
37,85,60284,39495
24,44,3690,19696
45,102,655,17378
44,36,2925,17669
60,175,45374,8814
22,148,166,11840
44,92,1241,19622
28,122,3050,12393
28,122,3237,18755
25,41,3004,16686
31,218,50789,21010
38,62,59056,37564
32,93,45659,34665
38,129,2274,14127
42,139,1442,23933
34,252,43064,35981
40,30,2667,20685
29,119,3386,12010
39,283,69603,15069
32,124,559,16995
40,48,2282,17182
21,141,1768,15259
34,113,2107,15713
41,133,2802,14265
27,357,57944,7190
24,101,3066,14872
33,215,65631,35638
47,131,61703,34088
27,81,1498,13334
38,383,46549,11295
22,104,680,15608
54,847,42593,32608
51,57,45250,25106
41,306,68609,45697
38,137,621,21273
55,244,57060,8707
39,59,44865,32186
37,24,47311,14129
24,47,1019,17487
33,70,48169,13074
25,101,363,20430
59,659,66888,11091
55,327,49438,42350
43,123,3947,11215
29,46,724,18950
43,43,2371,16769
37,120,62382,25928
56,390,41128,23191
24,112,3451,14057
27,150,906,13226
33,63,3462,11911
30,198,54707,44006
40,38,1722,17944
38,144,3158,23956
35,90,3686,16897
36,138,3724,18223
56,166,67613,44442
31,93,51168,15356
20,217,51716,18652
42,134,54354,40278
46,375,44433,38818
28,352,58771,39614
25,32,1012,21411
33,93,53278,9914
43,165,49100,14980
31,26,289,22662
34,98,3922,18035
30,87,622,16401
31,157,63087,6281
25,72,42149,22845
35,171,40132,21429
58,70,51242,20747
35,710,49610,11556
25,124,599,22567
25,498,65364,48066
43,45,1044,20636
39,127,53919,11157
30,62,2411,14188
37,198,61052,43154
44,130,2920,15718
28,50,919,23401
36,148,1077,20860
39,96,549,12404
37,18,43033,46302
27,70,649,19816
45,138,66076,31710
31,341,44468,28319
49,339,53678,16089
30,82,3068,14056
45,93,84,24607
24,144,1090,23862
42,114,3959,24222
60,485,65711,18277
60,576,67406,44811
22,125,2677,11040
39,480,66025,30701
39,86,58170,17825
35,121,69601,39001
32,101,3938,11147
39,238,62348,37828
35,399,53846,27061
35,93,60893,6834
45,80,3575,14611
29,123,55187,46581
22,105,3938,11869
42,143,3933,13757
39,140,3447,16413
31,114,43191,29796
33,1132,53332,25819
25,109,1858,15852
49,210,56728,17912
31,187,44182,21367
39,49,2648,12824
49,122,62017,12149
36,104,326,14764
31,136,59264,15940
36,117,58380,22752
52,393,65234,24819
37,107,65092,18898
40,25,42342,49939
36,136,56791,34518
36,76,1834,18301
42,56,2980,23862
26,63,728,23937
32,134,2870,15226
56,331,67394,37462
29,479,63581,32706
39,229,54611,41316
38,39,3861,16258
27,70,65,22774
39,308,60354,42670
25,29,2277,23141
45,545,46898,43991
32,109,66042,20811
29,126,1571,15882
32,213,65800,11536
46,115,56702,8708
28,646,69021,13457
51,202,48556,9336
32,67,3813,21122
35,95,51723,18496
25,134,2759,23041
22,50,3947,21669
24,42,2810,13635
40,89,1458,13232
40,61,2162,12068
24,377,51498,31075
30,322,61127,34289
49,208,64674,27201
38,46,60994,42306
33,44,1412,12447
25,156,58852,22543
39,48,2830,22855
35,51,1903,11938
36,544,43325,46884
37,118,1411,15303
34,77,3669,21133
36,71,48431,12435
32,324,65884,25641
33,164,61452,39077
35,41,424,22657
22,51,2441,17830
35,91,63076,35038
39,123,100,11093
48,230,47855,33801
42,106,1455,20358
39,135,53342,13588
35,149,2576,19133
35,30,2473,13219
40,44,1065,14119
23,122,3618,11480
46,107,52898,47376
39,73,2765,17999
21,56,3883,14182
39,75,3494,21039
37,106,56553,7360
24,134,63263,35707
40,48,1648,15286
53,241,49555,38953
36,180,49795,42674
24,654,57641,23600
34,76,3409,23139
41,70,60461,5852
40,1087,41914,21711
35,118,3610,18673
24,25,1328,24513
45,60,2939,21414
45,51,2631,11825
30,42,916,24721
28,557,40594,17694
39,150,65224,43131
38,42,2449,21899
36,194,58469,14303
37,40,342,19743
22,148,183,19770
40,188,55011,16196
56,342,45968,37991
36,84,40400,27654
25,89,1021,11012
43,145,6,11288
22,25,1902,20441
47,285,54980,48464
47,352,61568,29613
44,129,3858,14103
37,35,1063,13589
33,45,3155,22958
39,126,68893,36753
35,149,1768,13589
32,1692,66359,15728
37,74,3072,11753
40,111,1885,23012
30,253,61425,37849
36,107,3889,18069
46,133,65724,27756
32,178,65804,5328
53,404,42428,14497
25,62,1722,17304
42,101,1493,19737
40,56,2258,19215
45,225,43894,39057
32,129,48089,8860
42,66,3332,11694
42,150,3510,22460
35,32,1302,14231
41,129,67160,42615
25,324,54647,7324
26,134,2418,15703
34,1054,44472,47731
41,114,3731,24952
45,102,3196,14035
39,251,55957,43439
52,113,69721,24531
50,193,45848,5230
42,125,60844,49123
34,110,3960,18935
27,85,896,16586
44,665,41796,5230
38,101,796,15823
27,167,42034,28284
32,395,48610,27346
25,104,2104,15182
23,131,2368,13830
25,34,3976,17929
35,54,193,17481
36,101,1929,15457
29,68,3308,13162
55,412,62796,12506
39,127,48483,37217
44,119,1622,18758
26,13,48284,25439
26,61,2052,12093
28,286,61914,16231
41,128,1224,16765
60,409,56754,5510
44,50,138,24861
43,37,2502,20966
50,1713,54522,21009
47,241,64747,41074
33,135,3607,21267
45,182,63382,28493
42,69,1233,17011
38,48,2837,15762
40,296,43575,47328
43,551,57515,14136
42,92,2398,13933
36,117,3650,24465
30,61,2261,13494
24,83,2099,11061
26,305,48781,10050
21,132,2683,17387
32,83,1258,13560
33,37,3700,24272
37,129,45337,14713
45,74,513,16833
43,63,1427,22293
33,127,3995,14405
43,150,55740,10290
42,119,3750,13745
31,332,60788,43876
38,107,1385,22420
38,455,46057,45315
56,49,55433,10738
36,181,66124,6228
54,345,69518,23653
34,154,63520,15130
28,294,63232,6900
34,750,65300,32303
37,34,97,21726
29,68,2460,18704
38,53,3239,15578
45,57,1101,22527
33,128,47921,13911
27,70,69172,5828
35,58,788,22293
43,33,2083,22057
25,231,66283,31187
30,175,59791,30260
39,61,1930,18466
22,58,2853,14173
24,89,1718,14400
28,142,47473,44123
42,119,57156,5396
36,180,45557,10127
26,145,2344,22599
33,213,67713,11075
44,111,1618,20438
32,82,3665,14688
34,229,42174,19754
40,104,3571,23627
29,46,1135,21521
33,73,63361,43355
42,126,57383,27051
36,149,1775,16170
43,145,2558,11199
37,129,646,13480
28,38,339,13034
28,150,143,17350
29,108,2809,16655
31,52,1861,24670
29,210,52803,38373
34,76,1719,21832
46,128,52000,21541
36,31,737,11531
40,135,1989,18028
45,113,249,12544
33,178,44609,5969
50,177,45263,6653
26,115,2157,14648
48,245,69233,14882
57,255,69601,42350
28,66,977,14753
50,211,59490,5576
44,226,56990,21281
44,460,43290,35557
32,432,44815,26926
40,38,1751,15162
30,131,2304,18159
27,162,62027,7125
40,237,58321,37926
39,134,67185,25083
29,44,54224,27620
31,92,637,20585
43,120,30,17326
26,143,1129,14227
38,70,3438,16172
21,36,55,22054
33,232,66746,10280
40,51,55263,40989
59,260,60536,27178
29,29,292,18965
41,407,55761,33815
33,389,52627,31352
29,52,1185,14391
25,55,504,24213
34,39,674,23361
50,878,57077,28258
35,268,69199,33637
26,58,64,19434
37,145,1961,20353
21,43,2500,21142
21,42,3703,14061
50,162,58186,22060
38,18,52007,14434
28,43,3929,22471
33,49,3659,19241
41,138,521,13248
24,56,3703,12667
30,62,1775,20017
25,97,2902,20757
32,64,2463,17917
45,125,1208,13693
45,98,105,20148
25,97,63254,31162
40,126,777,11065
40,338,42547,28182
43,29,2862,20717
30,45,882,13849
53,64,66630,13738
32,71,59832,45848
43,284,64452,15058
38,166,47514,5874
37,59,2578,23088
52,160,56674,41612
24,56,393,18651
45,71,2430,19784
42,164,66312,34255
41,154,40368,16203
26,106,2907,16797
21,96,3563,18866
37,143,3019,16464
24,131,3124,16637
26,213,45743,14079
43,26,1977,21716
28,315,65740,49684
35,102,69349,30011
30,74,3421,24926
37,131,3390,16239
37,834,69982,14376
52,244,43000,32236
22,91,983,20493
32,46,885,13629
43,1534,44212,23722
36,291,52484,30182
36,163,60892,6978
21,70,3629,11272
35,85,1188,23326
49,144,59524,26391
23,27,2863,20512
42,125,3113,11583
29,79,50939,26367
30,52,461,21138
47,147,42825,38537
25,69,652,15679
21,131,1237,17443
46,148,64910,23109
47,289,58279,5067
30,38,2987,15760
29,129,820,20529
42,181,55987,6128
59,460,60209,44718
33,129,66936,19560
48,76,46249,46286
42,120,663,12104
44,103,4,22579
34,221,66806,29740
51,150,49561,7035
39,399,61342,12104
45,139,60974,39091
37,115,54590,42537
44,149,48180,26809
48,327,57203,41589
41,48,1042,11770
26,32,585,23200
50,192,61135,5010
30,143,57,15602
25,31,2668,14911
41,105,58645,35318
42,104,2167,22722
34,88,3323,16653
37,59,49562,46905
36,144,58573,38789
25,38,769,19907
37,106,184,24199
32,396,59164,47555
43,286,64797,49086
36,59,65395,38597
55,38,55647,8176
55,252,60952,22958
45,67,244,22996
22,110,2098,18153
27,46,2065,23388
31,118,2017,13797
39,110,1448,23744
22,45,3405,12090
57,117,64422,30879
41,69,973,24287
24,757,52335,19373
27,112,181,18085
26,61,3638,14516
45,96,2367,15740
44,94,42391,45913
43,189,62522,48629
59,24,58343,44207
39,61,1316,20355
49,185,53950,41048
39,122,69884,5467
39,138,3238,22626
31,41,2965,13204
42,186,52491,39842
33,405,62680,46121
51,172,44934,7113
38,35,1046,16310
35,325,61894,38515
29,57,49413,11873
32,96,2096,13370
28,96,1334,23397
54,288,54339,31479
56,154,53915,35824
39,33,1143,12236
51,136,50152,13303
33,53,50840,31846
39,744,65512,19856
28,111,974,20607
37,113,40391,11163
47,130,43185,44136
40,32,3803,11488
30,36,1017,24482
34,131,3501,13414
52,151,59421,44127
59,293,53783,21348
24,87,3062,20396
26,142,3026,19964
40,41,1268,18258
29,54,1216,22784
36,486,68949,29988
44,49,41388,41558
31,170,46815,6271
35,105,1814,22670
45,59,997,17361
56,820,47119,28190
46,125,54837,41062
30,126,1742,21716
28,67,1145,23091
45,56,3101,22201
40,255,54854,46569
38,137,64,11308
44,140,57955,29252
26,40,319,15889
36,239,54768,22169
44,135,2146,20163
21,87,3855,11968
29,306,48063,21576
40,63,59928,27407
39,501,60656,49118
35,832,40911,42318
32,60,3756,22499
43,141,3978,13328
39,101,67581,45191
31,75,1790,12448
28,290,68062,12075
34,388,60382,48537
41,1111,69500,44250
33,65,2703,21475
27,322,52389,35536
30,480,48646,26822
41,146,64724,37582
38,393,65574,8223
32,34,2068,20778
22,127,429,12051
21,103,3859,11229
36,379,46294,30325
33,315,61312,27370
36,162,64779,6292
28,134,1358,15437
41,29,3024,24971
28,208,42893,10308
25,54,1658,23474
50,39,41050,48639
32,132,49959,10661
45,101,61254,49124
36,188,63363,23243
30,386,44562,24030
41,457,57375,43112
39,37,333,14322
21,56,3904,12935
39,109,314,22044
57,507,66394,5016
32,1083,47644,10233
44,123,63939,44887
57,1266,54809,43236
46,171,54324,48104
44,160,59471,34237
32,178,50094,33641
41,156,61819,26525
34,67,2829,18792
43,67,3036,12088
30,163,47405,20638
37,35,1010,21633
28,40,3295,14994
52,268,68989,33154
29,104,3553,23699
50,219,44883,25939
53,460,64802,29839
51,246,54458,24256
42,137,1553,22312
55,413,69163,45514
42,574,42045,35234
45,90,1511,14611
33,88,68132,26362
37,146,50311,16053
37,596,55505,46264
45,170,47267,28551
40,146,933,23837
30,577,56229,28504
44,52,1025,11572
42,130,1767,17966
42,90,460,21321
29,115,63329,12217
39,50,2562,16521
33,71,1592,12465
26,148,2680,11957
41,247,41397,12812
32,72,68913,31186
43,107,2319,24207
42,78,2830,21391
33,307,67679,11154
25,66,759,16804
54,241,60373,12312
31,121,699,21792
25,125,2692,16838
43,29,177,19115
40,99,827,23437
35,126,67574,47293
28,55,60586,22565
34,86,46644,13374
57,166,59521,19174
26,114,260,16247
39,155,47414,19274
22,138,1781,17604
41,138,951,16979
58,236,55304,47058
33,95,3444,11010
29,253,69683,9451
31,84,870,11870
25,41,59488,48942
23,122,2756,13980
56,10,43814,46297
43,46,2811,15744
27,484,61130,24996
43,59,1991,13376
31,121,2027,23083
35,78,2657,15703
21,126,2024,12196
43,114,1976,13290
33,115,59056,40976
36,58,55782,21027
31,456,62502,46382
22,74,3962,20251
57,300,51796,20409
41,79,2014,11790
40,184,46065,17254
40,177,65856,26477
29,65,41026,24701
43,47,1250,15243
31,93,50038,41714
39,48,3143,18719
23,107,523,12659
35,123,915,16233
28,28,1868,22812
29,50,2917,12083
37,66,1551,16002
21,94,2679,11563
51,220,41329,14558
47,298,49485,32219
25,120,2024,21150
39,90,889,15768
44,73,52022,6234
34,56,337,18559
42,37,803,13483
44,13,50485,6027
42,51,51638,16164
46,303,54323,14032
35,159,43535,34406
54,103,49913,18747
45,117,1756,20951
40,122,3984,21401
52,84,48866,37789
27,93,780,15794
31,157,66643,18416
41,137,1812,20124
45,249,50642,13699
47,24,45615,24621
39,185,61746,7053
39,150,3014,20641
26,195,54113,20934
39,136,337,22765
41,37,3033,23059
38,63,1872,14221
24,61,2576,17862
41,122,1118,13425
39,249,53295,46308
31,31,1497,17417
34,108,1220,18826
39,62,3058,15700
31,92,44197,8192
32,85,65840,29996
32,103,2246,21674
39,182,48930,30335
26,149,654,11621
40,160,40835,26995
28,176,69155,29924
37,75,3045,17777
45,112,2635,22930
27,34,2314,12533
37,147,2133,11906
43,125,3760,21327
37,113,768,17991
31,138,3336,15425
34,200,67876,21763
43,139,63855,15742
35,27,3908,11736
35,35,800,11527
26,109,68077,32464
32,56,3720,24309
55,164,62040,10154
59,70,58199,34753
24,71,1080,23244
32,141,20,13849
39,109,1047,17869
35,147,47993,5393
27,136,2992,24638
45,47,3356,15110
23,119,3534,23621
31,77,116,17737
43,39,1591,11442
51,66,50897,24016
43,135,53047,6698
54,276,44532,21868
45,449,53449,20114
40,146,3651,21980
45,51,59,15210
34,382,43111,13253
26,28,1586,12992
36,133,2917,18131
37,249,67981,21841
33,50,56433,21858
22,32,1075,19816
42,95,3015,12654
28,49,58537,36393
21,73,1371,12405
40,92,3666,22474
37,137,1715,24261
30,115,2610,22900
40,120,64282,18682
40,203,43126,16966
51,244,57759,30379
30,428,54654,22033
40,108,2994,13301
31,97,2232,16884
39,215,49256,49569
57,500,54311,41213
26,118,1530,13031
33,568,61968,20910
22,270,43508,33072
38,154,58510,28116
34,95,2209,24417
45,229,55837,7933
42,61,1200,12643
28,210,54935,30099
53,383,67979,16400
40,147,3209,19675
33,259,56493,15076
38,1000,44640,47796
35,618,47208,17001
28,237,66000,36090
30,106,60461,21884
37,351,49780,6548
28,146,3315,23188
35,198,63785,21157
39,90,195,23828
36,35,39,21968
26,295,63736,19144
26,106,68824,21494
47,93,64057,49220
40,126,2460,15180
36,44,167,13305
54,62,48924,27114
21,114,2620,20460
40,217,53521,30326
35,343,43614,20804
35,227,56964,32017
34,248,45962,45248
28,180,53277,47286
36,117,61872,38967
44,104,1803,15102
37,370,46510,41885
45,29,1122,12302
48,289,66302,17286
39,46,52,14714
35,37,2731,21060
53,198,61281,32089
53,247,40060,27583
33,226,68078,43011
30,213,41406,31678
26,72,3896,24763
28,94,1055,19030
34,373,54951,15138
49,259,44440,18196
39,27,2634,20875
26,53,1740,16419
42,108,2347,22229
36,136,48137,34432
43,32,2297,18026
50,137,49256,39582
38,456,68869,31133
41,107,40175,36610
25,120,2784,11475
21,145,66,23777
23,50,1772,15837
26,49,579,17723
22,50,1417,24050
40,147,140,24277
38,92,3460,20713
37,109,3139,22088
35,65,3994,21305
30,95,2961,14572
32,325,48089,27543
39,311,49380,11253
26,147,1205,21870
46,125,46811,38868
56,98,62626,44637
